time,x,y,z
14:40.0,-0.0525,12.4758,9.5944
14:40.0,3.7192,33.4247,21.7059
14:40.0,3.8687,37.7901,4.6942
14:40.1,3.9389,14.3894,3.1334
14:40.1,-1.7376,3.1342,-1.53
14:40.1,-5.9738,1.6336,-5.2419
14:40.1,-8.1489,3.0409,-0.5524
14:40.1,-8.0106,2.1,6.0278
14:40.2,-6.2356,12.4138,-4.4499
14:40.2,-6.6941,13.5772,-6.6752
14:40.2,-7.5567,8.1333,-3.7903
14:40.2,-6.0973,5.7548,-2.5074
14:40.2,-4.119,7.4804,-1.8591
14:40.3,-5.1209,12.5342,-1.7038
14:40.3,-3.5614,14.4054,-4.5874
14:40.3,0.4304,12.8722,-0.6925
14:40.3,1.7193,9.2526,0.1329
14:40.3,0.8571,6.6076,-2.2444
14:40.4,-0.1757,5.923,-3.3421
14:40.4,-0.2935,5.4922,0.7371
14:40.4,-2.044,8.2037,4.123
14:40.4,-1.7371,10.1228,-1.0969
14:40.4,-1.292,10.2198,-2.9209
14:40.5,-2.0322,9.4618,-0.3381
14:40.5,-2.8061,9.0174,1.7585
14:40.5,-1.1517,9.3397,-0.0078
14:40.5,-1.3744,11.5168,-0.0238
14:40.5,-1.1037,12.9889,0.0268
14:40.6,0.7272,13.2177,-1.5869
14:40.6,2.0133,14.0658,-0.908
14:40.6,2.8053,15.0049,-0.7678
14:40.6,2.2584,15.0555,-0.9327
14:40.6,1.3496,11.0467,0.0325
14:40.7,-0.7573,7.2288,5.4059
14:40.7,-3.0944,12.6221,8.1335
14:40.7,-1.5268,19.2145,1.2994
14:40.7,-0.7074,22.0616,-4.3335
14:40.7,-5.4765,18.9876,-4.0013
14:40.8,-10.0905,13.0042,-4.0639
14:40.8,-11.435,7.4359,-3.3861
14:40.8,-8.5459,5.9203,0.2995
14:40.8,-3.4307,7.8419,-0.1296
14:40.8,-0.1208,8.7571,-2.8454
14:40.9,1.1351,7.4241,-2.9489
14:40.9,-0.5064,3.8223,-2.3085
14:40.9,-2.9234,2.3531,-1.124
14:40.9,-4.8631,-0.0795,-1.5681
14:40.9,-5.8953,-1.753,-2.0284
14:41.0,-4.0221,0.3308,-1.0363
14:41.0,-3.721,1.6958,1.5807
14:41.0,-4.2589,1.907,3.2218
14:41.0,-1.7174,3.1783,7.0318
14:41.0,1.7109,16.0378,6.6459
14:41.1,3.3852,35.5559,16.2593
14:41.1,4.1663,29.7446,8.0006
14:41.1,4.0545,12.0851,5.0929
14:41.1,-3.07,6.4465,-6.7179
14:41.1,-9.2761,11.1526,-7.0063
14:41.2,-12.1585,6.0528,4.8617
14:41.2,-7.0696,2.1211,2.8059
14:41.2,-4.7983,2.5706,-5.2881
14:41.2,-3.8665,4.4779,-8.9496
14:41.2,-4.5716,6.3679,-3.9319
14:41.3,-6.2453,8.921,-3.258
14:41.3,-7.4044,14.9118,0.9034
14:41.3,-6.583,18.0772,1.4027
14:41.3,-2.3274,12.4284,-4.3961
14:41.3,0.3856,8.4136,-2.285
14:41.4,0.9498,6.1799,-1.4782
14:41.4,-0.11,5.7575,-2.3145
14:41.4,-0.3161,7.6398,-0.7169
14:41.4,-0.5943,10.0345,4.3715
14:41.4,-1.309,9.3389,0.8169
14:41.5,-1.4411,8.0699,-2.3351
14:41.5,-1.8843,7.9045,-1.8505
14:41.5,-2.1241,9.4639,-0.763
14:41.5,-1.915,11.1353,-0.6404
14:41.5,-1.5565,10.6258,1.4286
14:41.6,-2.8022,10.4602,1.9069
14:41.6,-1.7928,12.0185,-2.6652
14:41.6,0.7435,13.0996,-3.349
14:41.6,2.7122,13.7312,0.8944
14:41.6,3.1342,14.7485,1.1899
14:41.7,2.5449,14.495,-0.3763
14:41.7,1.5427,10.5061,-1.8358
14:41.7,-1.2409,6.8114,5.0044
14:41.7,-4.2179,11.8269,10.3935
14:41.7,-1.5348,18.8936,0.0168
14:41.8,-0.4574,23.0616,-5.0495
14:41.8,-4.7031,19.8553,-2.9861
14:41.8,-8.6963,13.3898,-4.0658
14:41.8,-11.3481,7.8078,-4.7125
14:41.8,-9.0349,6.2718,1.3758
14:41.9,-4.1842,7.6457,1.481
14:41.9,-0.8209,8.5354,-1.7282
14:41.9,0.2783,7.6777,-2.9827
14:41.9,-0.4501,4.1507,-3.205
14:41.9,-2.7004,2.0129,-2.4585
14:42.0,-4.2254,-0.3087,-2.1759
14:42.0,-5.3675,-2.2208,-1.4387
14:42.0,-5.4714,-1.4406,-0.1192
14:42.0,-5.1104,0.3967,1.4875
14:42.0,-5.5412,1.2023,3.0569
14:42.1,-3.9015,2.8333,5.1129
14:42.1,-0.0385,12.3854,7.7319
14:42.1,1.2499,29.7015,13.986
14:42.1,4.319,35.1783,6.0998
14:42.1,7.2963,18.3232,4.5865
14:42.2,1.9401,7.6778,0.0867
14:42.2,-5.5681,8.0387,-4.576
14:42.2,-11.5344,10.3736,-4.5953
14:42.2,-11.3331,5.5219,9.5314
14:42.2,-5.6087,4.2661,-3.3728
14:42.3,-2.9058,2.7233,-5.7452
14:42.3,-3.1345,3.7027,-8.5724
14:42.3,-5.0158,7.0554,-3.471
14:42.3,-8.811,12.9732,2.3115
14:42.3,-8.4842,17.2109,4.3935
14:42.4,-4.0091,13.8612,-1.9566
14:42.4,-0.5922,8.7086,-4.1735
14:42.4,0.0271,5.6825,-4.3423
14:42.4,-0.0976,5.3785,-4.8968
14:42.4,0.7064,7.4078,-4.5116
14:42.5,1.421,10.0544,2.0552
14:42.5,-1.8826,10.241,5.8013
14:42.5,-2.0394,8.5909,0.1805
14:42.5,-1.3267,8.02,-2.0519
14:42.5,-1.4485,8.2546,-0.9673
14:42.6,-1.2667,9.7551,-0.989
14:42.6,-2.1344,10.9053,-1.3494
14:42.6,-2.4278,11.1039,2.065
14:42.6,-3.8904,9.446,2.3256
14:42.6,-2.2652,10.7456,-3.7208
14:42.7,0.0087,11.6633,-4.1777
14:42.7,2.4504,13.2121,0.2974
14:42.7,2.6956,14.8934,1.5815
14:42.7,2.3438,15.1672,-0.5669
14:42.8,0.752,10.796,-1.5645
14:42.8,-3.2923,8.3674,6.4155
14:42.8,-3.4494,14.7228,7.6552
14:42.8,-1.014,20.2964,-2.7079
14:42.8,-2.4896,20.8401,-2.1176
14:42.8,-6.5305,17.1718,-0.9248
14:42.9,-9.3514,11.0809,-3.9163
14:42.9,-9.4428,7.5163,-3.97
14:42.9,-7.2169,7.0204,0.3621
14:42.9,-3.0897,8.5701,0.1196
14:43.0,-0.7098,9.0093,-2.1474
14:43.0,-0.3374,6.5484,-3.352
14:43.0,-1.5628,4.1067,-3.0993
14:43.0,-3.2291,1.2593,-2.9055
14:43.0,-4.203,-0.8734,-1.6136
14:43.1,-4.3004,-0.5149,-0.154
14:43.1,-3.0489,1.8876,0.9195
14:43.1,-3.5512,2.5841,1.3752
14:43.1,-4.0741,2.6101,2.1733
14:43.1,-2.5514,4.4428,2.9504
14:43.2,0.2621,10.1595,4.9936
14:43.2,2.1816,19.457,11.1271
14:43.2,4.1453,26.6456,10.1122
14:43.2,4.8279,21.3232,4.5124
14:43.2,0.7977,12.2817,0.4524
14:43.3,-6.0158,12.3918,-1.2753
14:43.3,-12.7557,16.2207,8.0652
14:43.3,-14.7936,18.7276,-7.5705
14:43.3,-8.5661,5.1705,-13.2654
14:43.3,-3.6082,-0.1436,-8.4366
14:43.4,-1.5792,-0.4049,-5.8835
14:43.4,-4.084,1.4505,0.605
14:43.4,-6.0829,9.0306,3.3765
14:43.4,-5.9341,13.1455,-8.1998
14:43.4,-10.7619,13.5045,-5.8323
14:43.5,-11.0463,12.6902,0.9896
14:43.5,-4.3947,8.0712,0.0798
14:43.5,-2.3557,6.8794,-2.6821
14:43.5,-2.4986,8.1594,-5.5822
14:43.5,-2.0039,8.0235,-4.4312
14:43.6,-1.6394,7.6623,-2.9607
14:43.6,-1.5539,9.1771,-2.0582
14:43.6,-0.6687,10.1702,-3.2246
14:43.6,-0.1817,8.1336,-2.9957
14:43.6,-1.9015,8.3041,-3.9452
14:43.7,-2.5537,11.1615,-2.8429
14:43.7,-2.2898,13.0951,-0.3943
14:43.7,-2.035,11.3725,-1.1134
14:43.7,-2.3616,8.1345,-2.7038
14:43.7,-2.3974,5.6943,-3.4407
14:43.8,-5.5976,8.664,-5.9971
14:43.8,-6.4942,13.0837,-2.8213
14:43.8,-3.1424,11.5849,0.441
14:43.8,-1.8009,8.8973,-1.7581
14:43.8,-2.066,8.8337,-0.8875
14:43.9,-2.5721,11.1282,0.2226
14:43.9,-4.0027,10.2912,-0.8137
14:43.9,-2.1964,10.6897,-1.246
14:43.9,-2.1958,10.7161,-1.777
14:43.9,-3.2274,9.3045,-2.563
14:44.0,-5.1458,7.4467,-2.2244
14:44.0,-4.7353,8.9421,-0.2573
14:44.0,-4.7784,8.805,1.3997
14:44.0,-4.523,8.7872,2.7177
14:44.0,-3.3675,7.928,1.5803
14:44.1,-2.5194,8.0842,-0.06
14:44.1,-2.0392,7.0914,-1.3658
14:44.1,-1.561,6.0293,-1.8994
14:44.1,-1.5223,6.0748,-2.4592
14:44.1,-2.0837,6.8547,-2.9734
14:44.2,-2.5947,8.0806,-2.532
14:44.2,-2.0254,9.7358,-2.2085
14:44.2,-1.3767,11.7793,-1.7256
14:44.2,-1.0387,13.8333,-0.9046
14:44.2,-1.891,13.3735,0.425
14:44.3,-2.8058,11.2217,1.2707
14:44.3,-3.2985,9.0872,1.8811
14:44.3,-3.9043,7.2882,1.8034
14:44.3,-5.406,8.9414,1.4545
14:44.3,-7.1205,12.3764,3.2423
14:44.4,-5.2544,11.6625,2.6448
14:44.4,0.5754,9.4533,0.7246
14:44.4,1.389,8.7177,-2.5179
14:44.4,-0.6348,6.2254,-3.606
14:44.4,-2.2832,6.0076,-1.9859
14:44.5,-2.8435,7.2937,-2.2762
14:44.5,-5.3981,8.889,-4.0829
14:44.5,-7.9687,11.4645,-1.0326
14:44.5,-5.1267,10.5444,1.9518
14:44.5,-2.198,8.3167,0.5453
14:44.6,-3.6111,9.2508,-0.6389
14:44.6,-4.3221,7.5015,-2.2763
14:44.6,-3.43,8.2215,-3.6587
14:44.6,-2.3181,10.1041,-3.5708
14:44.6,-1.569,11.5641,-1.4336
14:44.7,-0.8251,11.7257,-0.2371
14:44.7,-0.3875,10.2637,-0.9833
14:44.7,-0.4579,9.5677,-1.4509
14:44.7,-1.1269,10.3294,-1.1804
14:44.7,-1.5301,11.857,-0.601
14:44.8,-2.611,11.4233,0.1254
14:44.8,-3.1277,10.9391,0.5091
14:44.8,-3.2183,10.4146,0.3079
14:44.8,-3.8349,8.0848,-0.5791
14:44.8,-4.6574,5.9884,-1.3896
14:44.9,-5.0692,6.6767,-1.8317
14:44.9,-4.9084,7.7787,-2.0314
14:44.9,-5.1381,8.0989,-2.1615
14:44.9,-4.8445,8.6848,-1.9389
14:44.9,-4.0838,9.3159,-1.2626
14:45.0,-4.0492,8.3535,-1.2283
14:45.0,-4.5435,7.992,-1.0047
14:45.0,-4.4098,8.7298,-1.4033
14:45.0,-2.5426,10.6448,-1.7912
14:45.0,-1.2346,11.7338,-1.6422
14:45.1,-1.2423,10.5016,-0.3619
14:45.1,-2.9099,8.3431,0.5791
14:45.1,-5.0442,7.5918,1.6574
14:45.1,-5.8229,7.9033,2.201
14:45.1,-5.701,8.5083,0.431
14:45.2,-6.1365,8.5188,-1.8319
14:45.2,-5.7783,8.681,-2.4691
14:45.2,-5.1596,8.9399,-0.2465
14:45.2,-3.1282,8.3978,2.3989
14:45.2,-6.2657,7.9739,0.9267
14:45.3,-5.6725,8.4465,-0.7166
14:45.3,-7.2604,7.0414,-1.1035
14:45.3,-5.7322,8.3853,-1.4722
14:45.3,-2.7998,10.5417,-0.8689
14:45.3,-3.2295,10.1079,-0.0138
14:45.4,-6.0697,8.7291,-0.2426
14:45.4,-7.1937,8.7577,-0.7474
14:45.4,-2.454,9.2753,-0.6926
14:45.4,-2.4121,8.7062,-0.8857
14:45.4,-3.2602,8.6351,-0.3878
14:45.5,-2.3604,8.2172,0.301
14:45.5,-5.3443,8.3013,0.5884
14:45.5,-3.9166,8.9268,0.304
14:45.5,-3.365,9.5762,-1.578
14:45.5,-4.4582,8.3767,-1.934
14:45.6,-5.9798,8.9702,-1.3
14:45.6,-6.2519,9.9311,-0.2346
14:45.6,-6.1937,10.099,-0.0894
14:45.6,-4.6263,8.7846,-1.3957
14:45.6,-3.9697,8.0684,-1.7981
14:45.7,-4.1944,9.0996,0.1859
14:45.7,-2.8826,9.4223,0.867
14:45.7,-3.255,8.7312,0.811
14:45.7,-4.2842,8.6391,-0.6914
14:45.7,-2.2573,9.2981,-0.338
14:45.8,-4.5502,8.3534,0.1512
14:45.8,-3.5897,8.4269,-0.868
14:45.8,-4.9315,6.9947,-0.1051
14:45.8,-8.2232,7.2421,0.9272
14:45.8,-6.5478,8.133,0.3652
14:45.9,-7.5868,7.9208,-1.4039
14:45.9,-4.8861,9.8874,-2.0904
14:45.9,-2.8653,10.2751,-0.1218
14:45.9,-1.6392,8.4264,0.4712
14:45.9,-2.8529,10.3462,0.5146
14:46.0,-4.4347,9.3877,-0.0858
14:46.0,-0.7874,9.4977,0.0795
14:46.0,-0.5598,6.4339,-1.3659
14:46.0,-2.1121,8.2125,-2.5255
14:46.0,-5.5002,12.3411,-4.082
14:46.1,-3.0084,11.637,-0.3323
14:46.1,-0.4393,9.5271,0.4896
14:46.1,-2.7586,10.282,-1.7895
14:46.1,-1.7702,10.9166,0.5862
14:46.1,-2.7064,9.124,2.4468
14:46.2,0.6899,12.7494,-0.3834
14:46.2,-0.4878,12.5806,-0.134
14:46.2,-0.8387,13.3656,-0.3396
14:46.2,-2.6895,12.358,-2.0248
14:46.2,-0.4904,11.1764,-2.1766
14:46.3,-0.7562,8.9448,-0.0735
14:46.3,0.0524,9.4729,2.1075
14:46.3,0.0305,10.2532,2.851
14:46.3,-0.0817,10.7542,4.4341
14:46.3,0.5604,11.2335,1.4098
14:46.4,0.4955,12.1359,2.2491
14:46.4,1.6321,9.6907,2.996
14:46.4,3.3132,8.5725,2.1305
14:46.4,3.8235,8.5421,0.1753
14:46.4,2.9445,8.9192,2.192
14:46.5,2.3931,9.1397,0.773
14:46.5,4.1301,9.5906,-2.2176
14:46.5,4.8625,8.7942,1.8618
14:46.5,6.3833,7.2291,6.7888
14:46.5,7.0074,10.4962,-0.3648
14:46.6,8.0387,10.4017,-2.6547
14:46.6,8.6343,8.0137,1.4003
14:46.6,7.7368,6.6827,2.0383
14:46.6,8.2721,7.0217,-2.5372
14:46.6,8.2386,6.0965,-1.1384
14:46.7,8.8391,6.2386,0.533
14:46.7,9.8055,5.8093,0.3365
14:46.7,10.1273,6.2166,-0.4381
14:46.7,9.9699,6.6387,-1.164
14:46.7,10.2281,5.3053,-0.9023
14:46.8,11.0562,4.373,-0.9475
14:46.8,11.0078,4.013,-1.4617
14:46.8,10.4073,4.4008,-0.8878
14:46.8,9.9555,4.4878,-0.9609
14:46.8,9.1948,4.2465,0.0355
14:46.9,8.8599,4.4059,1.2945
14:46.9,9.3419,4.4161,-0.0299
14:46.9,8.5974,4.5975,-1.0604
14:46.9,7.8085,4.735,-0.4997
14:46.9,6.7948,4.8668,0.1897
14:47.0,5.6391,5.6446,1.2191
14:47.0,5.6368,5.8088,1.2334
14:47.0,6.3125,6.3821,0.714
14:47.0,5.8106,6.076,0.1654
14:47.0,4.7611,5.7754,1.223
14:47.1,3.5897,6.3371,3.0878
14:47.1,2.7893,6.1272,4.1857
14:47.1,2.8493,5.1015,5.1149
14:47.1,3.857,5.8648,7.5948
14:47.1,4.2161,5.984,7.6724
14:47.2,2.2307,5.5573,8.0381
14:47.2,2.9257,4.4902,9.7009
14:47.2,1.0384,3.8554,7.794
14:47.2,-1.1622,1.4656,11.1002
14:47.2,2.1488,6.9038,12.108
14:47.3,1.1999,2.9691,10.2239
14:47.3,0.513,5.5464,9.7051
14:47.3,-1.1716,4.7246,8.7038
14:47.3,-1.9989,3.8428,7.4891
14:47.3,-2.5896,3.5776,7.6052
14:47.4,-1.6553,2.5761,8.6709
14:47.4,-1.3731,2.1307,9.7281
14:47.4,-0.8098,1.9751,9.9339
14:47.4,0.561,2.056,9.7497
14:47.4,2.1892,2.3061,10.0724
14:47.5,2.8402,2.4405,9.6209
14:47.5,2.8662,2.9288,8.245
14:47.5,2.4781,3.4574,7.1994
14:47.5,1.8445,3.6722,7.1101
14:47.5,1.3053,3.9172,8.1729
14:47.6,1.2342,4.0847,8.4945
14:47.6,-0.0201,4.1395,8.7152
14:47.6,-0.4926,4.6776,9.3597
14:47.6,-0.6498,5.2405,9.5936
14:47.6,-0.1313,5.2087,7.588
14:47.7,-0.3516,5.4728,6.5754
14:47.7,-0.5116,5.4764,6.2262
14:47.7,0.3316,5.2301,7.7416
14:47.7,0.8113,4.5571,9.2596
14:47.7,0.5157,4.4146,9.5088
14:47.8,-0.5797,4.2497,9.3624
14:47.8,-0.1672,5.3108,6.9065
14:47.8,-0.8197,5.2994,8.7968
